,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
944,3065770605.999712,3008625806.419237,3940789128.147262,7700097400.234918,8989494649.485296,9971386137.653864,10574073912.650639,10982554498.557955,10964850625.942162,11037237207.46919,7900187402.726832,3941332616.6281767,2069671357.7310078,717922199.4037237,449402675.10582787,7980135045.703125,13203344321.219194,9599433528.487486,5011514982.424842,1985171798.3918917,0.0
514,15818336871.68567,13386010425.150856,12134196104.423246,16664616125.411325,17166738805.498274,17904695130.85249,18388840127.325653,18595375622.138622,18004500227.79854,17565216535.96965,12596611854.779032,6851179487.570713,3654760077.910661,10092225282.47266,10224220151.29441,125099555972.79253,132563167858.31694,78383786130.00775,37651139660.68947,14181616427.234285,0.0
1081,4908531791.260527,5267604532.397118,7746701352.303572,16202632290.017275,18761155927.4019,20703488061.08998,21877116420.703655,22720706254.140812,22546716635.833946,22557552812.796288,16302334272.175373,8502628192.594904,4468625023.274474,5625722456.477491,4772781969.004787,113565948296.03333,130102832035.62975,74055922780.85529,34199058267.968746,12449980785.607244,0.0
1737,53620647.396508254,107080136.8158063,417425043.84219706,1231850155.8102946,1780036125.88323,2112138822.1823037,2295099615.3268504,2439641783.063562,2512108767.1233635,2567916298.620923,1841343836.3339016,922162145.2679042,488421917.02282244,88324294.44632469,33068575.743930716,217476849.21648654,407946351.24806476,315165451.9780436,169398377.5090778,68391977.90013014,0.0
1534,1425392576.504905,1624741383.2347367,2845647225.2454443,6716122258.544669,8325960589.32254,9445223969.446213,10128428120.52206,10655323607.039776,10758785566.388205,10955200543.060402,7997620266.744724,4106352683.4900937,2145231211.3781536,857904646.6286181,566746068.1162956,11078441993.733938,17073827885.070063,11989622091.426645,6175154798.336673,2426372257.776095,0.0
583,6454176454.866254,6351054458.795436,16931461302.957829,45632244191.1124,68320575421.46765,85155158938.84212,97046135329.73285,108001573741.44243,115701218480.95854,126657327347.94849,98795176034.49951,101007418713.26065,56749628410.8512,949780518703.8461,1195313871424.5186,6902788130188.061,5096360538071.596,2450547216129.0938,1076250964980.4653,382482658050.9784,0.0
1198,144296646.17629904,247449065.10053653,733492270.8352135,2052318505.6322327,2758794333.1556463,3194057023.368045,3429000033.3181257,3617483070.561611,3672672309.1039014,3702549994.1476965,2656119570.143846,1333504988.952145,703983151.4156773,141702540.99730936,59746215.3389971,612615853.831437,1139383270.143093,878217730.4314109,471515543.5414223,190252578.29965445,0.0
1376,2659388488.928496,2867763908.5904546,4148144031.431838,8630346179.539635,9667286462.851746,10462712885.688908,10909417415.879576,11227608876.464006,10959688661.08558,10724493685.380774,7678385737.879532,3858549492.8658724,2030301466.8757937,956132094.5676174,662546620.0118744,13779418307.510508,22191271312.34377,15806810296.028172,8166935123.020345,3211326212.640492,0.0
722,10745617989.462614,13284604225.317362,25281759022.598118,60042050968.98686,74490473461.08714,85781265552.98357,94046625304.05774,100647918726.38832,101627336695.37672,106838107454.10663,79910234462.45271,48871373692.13506,26235836495.844036,132899510149.11334,126009978152.62094,3090907826152.585,2734472969938.28,1305414127727.6965,551902990682.0917,188917370321.71127,0.0
1489,6182684.588760887,145450832.89767423,1834041911.8753958,6965288195.393225,12154272763.442509,15739208588.186764,18376751801.137806,20367776963.799747,21757196794.72384,24223654619.007797,17912854295.267166,9027715510.175917,4883022608.049551,833595383.3243161,276989274.5333651,13944908.5795652,5432436.919931885,2208661.692805134,1122245.3083313762,529851.3860316086,0.0
260,77167031794.68059,76217466385.03198,120293884223.36072,244867848982.1655,295211631689.5157,334214360315.0731,365457309826.31665,389663232207.04865,398769781699.0254,418792678464.979,321214589450.30457,298771625181.87964,167332698189.2871,2337188764586.487,2598703550751.95,29446622070640.164,22079536573997.89,9752265056152.197,4000120989921.4517,1344528174402.2966,0.0
38,569312818.7582273,16679308807.228525,231587536456.85153,934116890254.9869,1618905683315.6035,2149065348734.9373,2638084953224.515,3059032227213.192,3301161173173.0615,3828490285301.7334,2987240812489.054,1568343143172.4907,869683380073.9999,157925207767.6041,53690437298.79118,20201219878.046112,28386125985.810028,18940264696.859116,9482426286.901352,3656533946.7633142,0.0
591,19974497223.237392,20165426930.326473,28843598346.720398,60979714115.80401,74923249602.48038,85094586296.8815,92577723453.92503,97891047704.13423,98994702437.67911,103121315194.03879,76182622018.18327,40727012611.36806,21447216894.53337,33830888986.729267,30634350564.894024,589675972349.4408,753151510284.0897,478535806113.7983,235279185976.78815,89606998478.26447,0.0
1261,250688393.71431568,443605235.84641266,1520676919.709008,4401219727.863256,6236061962.252802,7375403417.621347,8030040690.344643,8545035060.386226,8787375639.150139,9029911160.632233,6502069513.323201,3261080948.2040577,1731494782.9602907,329712904.7717657,130792718.03780901,1098161276.2240157,2049387250.5866146,1581089846.4217424,849260193.6045163,342751369.7723963,0.0
325,15826711648.283367,23590563031.052296,65930609194.9971,185281793963.81204,255813165510.4738,308618074009.98175,354591271397.51904,382262281918.2076,398187650242.42566,433070505822.47595,333272134483.8667,224434840827.51794,123470815314.49875,861133561653.1809,885050204034.8987,17416414434855.553,15771077999838.928,7841945183865.844,3400935896211.478,1186303790157.7168,0.0
138,106507693945.27992,111323489640.6361,218856774496.717,525552200196.8971,695951183016.2576,830739532933.8572,939644006487.286,1029458482962.7229,1067292331220.0994,1163031908311.7764,896620880520.8932,728560098934.8395,404553364605.44055,4385999565448.8975,4587906909016.492,87378705433293.45,73608958009397.03,34574029046616.793,14556889054450.81,4973883508821.833,0.0
578,5185709907.327514,6420387812.462232,19548281082.898014,61370625337.63816,97030897544.61505,123787285489.08325,145709718240.83575,162082034722.15594,171567095531.17917,192683018194.17035,146356785839.25296,77682155927.99734,42026402680.46868,40238066208.57174,32330333542.683273,978169252312.3599,1462216247921.1704,989230894576.5748,498240297360.72754,192441817654.00134,0.0
1107,16143152.873105217,543851163.8317239,5825398941.432871,21219415573.2616,35651128995.66835,45481959723.164,52638721387.63489,58004187295.55825,61584784397.24076,68014541231.03286,50460188314.728645,25608738096.66187,13709183251.09815,2353356207.983845,781217551.9129324,39303805.982636444,15286783.223807579,6204584.325945205,3151374.330300578,1488191.3100611456,0.0
1455,2520442989.403564,2281108038.3797174,2592593359.692221,4377272464.825011,4887114025.260733,5277518323.395761,5479708954.034363,5635835754.645115,5549807408.595335,5450869987.512038,3902345291.3721848,1994671663.5891418,1058056306.2800897,870852129.3659861,726646341.9384125,14146630450.940924,17821834700.045208,11212771896.933039,5490068292.337883,2086560948.6097908,0.0
644,10862174109.719864,12893833713.063166,27845797188.422646,70000167260.11607,91601628966.73024,108090406056.20702,121159863625.03242,131638476314.2023,134937765028.79498,144790505059.72537,110302439503.29213,73368418098.4498,39871551370.82198,264455902001.3389,259729985206.86447,6386268289591.634,5576873782798.132,2658098872949.99,1125106437718.6392,385589924830.0502,0.0
480,5077753680.493136,7671757648.493314,26077003244.60955,81154846800.58955,121354518771.67427,150653252324.8625,174303773339.41125,192654690827.09766,203449484658.07724,225104316763.62857,171891376308.01962,98853305746.58035,53321180451.72423,149608885404.0707,135062916505.70694,3992810795503.434,4538530479347.204,2564579763476.491,1178649935859.9924,427165276377.8608,0.0
1030,186614566.61154723,265041953.1096346,682464584.8362911,1814042574.8784611,2450789845.1225195,2847473280.2815905,3069085100.6915226,3242342552.703345,3300250069.3135314,3343432966.001678,2388365468.2467175,1190290866.8061447,635769485.2983205,116586987.98167984,44865371.095449775,289024828.8677858,531026618.77343696,408192231.31535196,218922256.62179384,88289747.24036701,0.0
201,3570160586.2854605,7239066335.503139,43817737757.59741,157825097376.58026,261100336600.16394,338978589437.71826,405279245248.8952,458819492631.9849,492147682859.49335,561882330470.5972,432704651780.2623,235259162664.69913,128589045520.76622,178569421465.82263,150106722700.12488,4568355063859.651,5595848138909.065,3379560144677.275,1619304296766.5527,605989143936.9739,0.0
1447,1382012929.0362089,1604168027.258678,3005237021.8416567,7282164354.400407,9377945300.432854,10767368446.262974,11588502051.856878,12232422757.104242,12409339725.450523,12631122613.560602,9121755403.963173,4617420429.806025,2438310960.7763033,807071994.133188,484284745.6528823,8724626784.046144,15335075576.112926,11486680145.807995,6078615868.458758,2428647635.5064273,0.0
1749,1071962640.1827842,1123144825.384469,1571625055.441052,3327417751.1686034,4158819600.261273,4694186825.925828,5004678598.884456,5258024773.20163,5301326880.763928,5440495522.354636,3927939944.8731084,1961300520.1943119,1025179385.9223155,309294242.0878005,177801155.57687005,2861993315.776685,5090601109.044429,3861786891.747685,2058649639.1053455,826892041.2694706,0.0
1585,1351555061.6919456,1603645364.7217772,2977017174.724868,7243692584.02156,9042313378.881342,10301144069.918634,11090848801.833275,11682088827.686975,11804655839.532276,12057164806.264645,8782156293.928082,4523452952.341986,2374648439.582973,1625536223.1391954,1246354051.9660904,29541825118.48486,40562139603.16688,26066542424.27733,12807089777.673922,4868977532.216742,0.0
1800,200315440.0420284,246337479.9826511,523182057.725503,1345772086.4915986,1922632746.305703,2286342763.08268,2500235692.253968,2669412213.5202727,2765574030.2223845,2879890904.096922,2073032978.2204883,1033919894.9864454,545550890.4004619,93952456.57427515,32630942.793668292,84455884.22412097,153989374.3160087,118274274.25126024,63438250.057246126,25591169.63313193,0.0
1325,24110674.78860387,72329623.57518123,328776964.8339743,1009975461.6957809,1443897598.570847,1710958249.7840543,1855812322.6209872,1973218279.60439,2023937661.8610942,2053072342.0925467,1466772806.3647778,733698978.2954699,389832080.1917729,68234875.03651655,24625314.323142484,119025854.36688446,222714410.1811896,172002025.59016645,92444863.11499304,37324383.1590616,0.0
1542,6144308.548144377,188491193.94674626,2122291580.2573595,7647037387.694422,12970639139.690004,16502234793.816736,18963687840.059414,20835198284.74033,22141037841.24473,24237705200.52882,17811107493.348698,8971539707.71159,4820956989.636911,817758612.2141612,271017049.07815164,13592904.892200276,5284032.007203026,2144749.430838104,1089536.4929957676,514646.59974684357,0.0
1794,98520311.423715,263135504.69069546,1191753605.4473324,3836689597.4859486,5459005781.181447,6531932469.982497,7267291084.700387,7856516715.373615,8156643127.557298,8654432318.896961,6444750231.164142,3347591567.8911076,1753760884.7826629,445761530.2054935,219486925.9755101,4066272456.0717325,7727448680.2451935,5985923768.140072,3220522065.4145217,1300758750.8731596,0.0
949,15636718.906989953,500407311.80395526,6025397260.824666,22550123505.119682,38868103161.905975,50093715573.14768,58392489889.65783,64636225478.90731,68904154411.63643,76646187383.33823,56849821484.38831,28760659272.381153,15479590340.462,2653451902.731369,881821253.4199924,44477502.665881984,17431273.753825188,7135060.082971005,3628052.650095838,1708925.701835014,0.0
538,32906712165.690342,25719234576.107346,23727271419.126457,36459439186.812294,39634116145.35212,42652592701.53757,44655789840.35264,46616616824.581154,46317567383.92429,46411274956.25148,34714308974.168816,37748257009.63882,21138603505.385136,397088766379.6301,481813207925.92786,1027423493369.3116,683673319680.123,312492997453.3591,133920965364.92146,46838038822.14635,0.0
1308,468585509.7814677,1495159875.1378684,8221734221.776347,28209827700.356556,42347173067.51675,52446043759.96341,60388170884.25347,66676514223.88093,70203723015.71432,77198208976.67828,58813480823.28971,31289387858.319424,16523169566.96475,7374019323.815797,4733358702.697448,156383575910.8619,265882700266.35834,191347456649.19443,99136153737.06416,39006299197.264946,0.0
605,34097737550.829693,35881603682.25433,57602625339.92033,109006361018.89902,121939028459.1001,135165286435.33226,145252359658.88626,153690539887.4113,155065826782.2863,163314057092.64777,126336129164.8391,123602219702.23401,70572475865.77141,1068118512344.7488,1239949977921.2104,11818599258510.982,8525549755863.991,3788155226601.6406,1571990011922.0542,534093292161.1737,0.0
508,26233365299.834743,23300748930.183056,32232368047.133858,71615600568.16937,95477211418.27698,112864779039.65884,126029562808.2414,136652562617.59973,141853893046.1362,152312066647.59476,114905995391.92082,78400761195.77388,42560675752.51038,355341895806.3755,408473889382.57574,2292167941737.6787,2003750949828.6907,1067631691985.9722,489943266609.14435,179051557604.56268,0.0
1088,360685024.0714203,1020069071.9911302,5213017816.024521,17541852519.063313,25878345321.402424,31760799054.27127,36253422886.89601,39802431382.993645,41692362140.23665,45378667482.83683,34283565450.730007,18115283741.765213,9613859740.167343,5037591949.843495,3384114000.433098,111455208614.37532,202331896838.84213,151637475380.0558,80161699811.21289,31975348994.443275,0.0
1134,20234590199.74943,19266206826.606983,22748178967.11478,37160103552.545,38998972514.00508,41046977797.76555,42815012397.778595,43726715970.07753,42560348469.81008,42418816757.53819,31216866925.853844,21245832642.924755,11453840547.89542,93626229245.14238,102218994900.49753,1213599754567.06,887139182345.0468,380226513282.4071,153014220708.04254,50692283116.808304,0.0
918,65588039.063195385,658923630.9158734,6786351495.36088,24975051667.476265,42150790220.771675,54066224949.488396,63021913661.51586,69842691940.63571,74287531119.7718,82597029020.31723,61563304748.88061,31343876794.40095,16881333223.201069,3407176850.3853116,1391216423.7174327,19765875221.54636,38114728085.59805,29628003168.187256,15964662190.03197,6453015479.179086,0.0
991,1927101956.8944113,2043469642.2095823,3138114990.2465777,6734270526.123778,8223023426.174867,9239644025.65738,9807850488.887619,10226134989.237095,10240468538.504772,10239225734.389194,7307126763.792046,3647285941.668117,1928219673.530351,534332036.1601784,296637348.5212572,4555235885.722525,7705888928.274016,5673346797.191871,2979963753.985489,1185187772.4585803,0.0
